"","NETWORTH","WGT","Black","White","RACE","Forbes_indicator"
"247080",-88520,7377.9830161,0,1,"White",0
"247081",251500,5844.9521047,0,1,"White",0
"247082",251500,5822.2538398,0,1,"White",0
"247083",251500,5826.8077008,0,1,"White",0
"247084",250500,5871.2135496,0,1,"White",0
"247085",251500,5852.7704881,0,1,"White",0
"247086",15500,6090.3284794,0,0,"Hispanic",0
"247087",19800,6088.3791138,0,0,"Hispanic",0
"247088",21400,6127.1282044,0,0,"Hispanic",0
"247089",18600,6067.1969428,0,0,"Hispanic",0
"247090",17800,6097.3586707,0,0,"Hispanic",0
"247091",106800,5918.099414,0,1,"White",0
"247092",109800,5879.0109245,0,1,"White",0
"247093",100700,5874.2062262,0,1,"White",0
"247094",109900,5895.0109779,0,1,"White",0
"247095",98900,5867.4548003,0,1,"White",0
"247096",413561710,40.641325607,0,1,"White",0
"247097",414816700,40.541832277,0,1,"White",0
"247098",414452900,40.28822363,0,1,"White",0
"247099",413618800,40.464544082,0,1,"White",0
"247100",412375800,40.560302525,0,1,"White",0
"247101",5100,4595.124595,0,0,"Hispanic",0
"247102",5100,4591.6321655,0,0,"Hispanic",0
"247103",5100,4598.3045238,0,0,"Hispanic",0
"247104",5200,4591.5414165,0,0,"Hispanic",0
"247105",5100,4597.5733521,0,0,"Hispanic",0
"247106",3752400,2505.7488097,0,0,"Other",0
"247107",3751400,2531.7160196,0,0,"Other",0
"247108",3751400,2394.7681808,0,0,"Other",0
"247109",3752500,2496.9077346,0,0,"Other",0
"247110",3751400,2470.5316027,0,0,"Other",0
"247111",9450,4290.98962,0,0,"Hispanic",0
"247112",9450,4287.7283419,0,0,"Hispanic",0
"247113",9450,4293.9590806,0,0,"Hispanic",0
"247114",9450,4287.6435993,0,0,"Hispanic",0
"247115",9450,4293.2763025,0,0,"Hispanic",0
"247116",74300,6955.0478493,0,1,"White",0
"247117",89000,6901.1460949,0,1,"White",0
"247118",86000,6917.5287417,0,1,"White",0
"247119",72500,6966.3837245,0,1,"White",0
"247120",85000,6932.0705126,0,1,"White",0
"247121",912000,5109.1195701,0,1,"White",0
"247122",567000,5402.3210941,0,1,"White",0
"247123",735000,5346.8584179,0,1,"White",0
"247124",547000,5293.6721744,0,1,"White",0
"247125",465800,8865.1682786,0,1,"White",0
"247126",10600,3912.5636052,1,0,"Black",0
"247127",10600,3916.0210965,1,0,"Black",0
"247128",10600,3878.8226781,1,0,"Black",0
"247129",10600,3890.8634149,1,0,"Black",0
"247130",10700,3898.8022184,1,0,"Black",0
"247131",83920,5123.5476249,0,1,"White",0
"247132",84500,5083.315978,0,1,"White",0
"247133",84020,5082.797668,0,1,"White",0
"247134",83920,5103.8479906,0,1,"White",0
"247135",82920,5084.6975911,0,1,"White",0
"247136",776100,4395.3661897,0,1,"White",0
"247137",776100,4644.9750292,0,1,"White",0
"247138",776000,4603.0364136,0,1,"White",0
"247139",777100,4555.8732489,0,1,"White",0
"247140",775000,4662.2733817,0,1,"White",0
"247141",132665,6601.3589403,0,1,"White",0
"247142",132665,6564.7595602,0,1,"White",0
"247143",132660,6613.9608627,0,1,"White",0
"247144",132660,6572.9418583,0,1,"White",0
"247145",132670,6579.2317496,0,1,"White",0
"247146",381600,4463.7648549,1,0,"Black",0
"247147",381700,4705.9532228,1,0,"Black",0
"247148",399400,4721.1262977,1,0,"Black",0
"247149",375800,4642.14692,1,0,"Black",0
"247150",381700,4745.08,1,0,"Black",0
"247151",1638820,4214.0676017,0,1,"White",0
"247152",1760930,3242.5885273,0,1,"White",0
"247153",1328730,4840.239205,0,1,"White",0
"247154",1483730,4791.8189461,0,1,"White",0
"247155",2556820,3278.2180879,0,1,"White",0
"247156",5796400,2779.4592026,0,1,"White",0
"247157",6441100,2737.4720538,0,1,"White",0
"247158",6798300,2654.5857559,0,1,"White",0
"247159",6744200,2777.7859165,0,1,"White",0
"247160",7033200,2756.6496955,0,1,"White",0
"247161",227953880,30.254031149,0,1,"White",0
"247162",231517870,30.918145916,0,1,"White",0
"247163",229342870,30.39118894,0,1,"White",0
"247164",247172880,30.340926725,0,1,"White",0
"247165",227704880,30.47922641,0,1,"White",0
"247166",8467400,884.9392291,0,1,"White",0
"247167",8467400,853.22512818,0,1,"White",0
"247168",8467400,837.95739146,0,1,"White",0
"247169",8466400,869.6416294,0,1,"White",0
"247170",8466400,868.89435851,0,1,"White",0
"247171",2120200,4541.603791,0,1,"White",0
"247172",2098010,3500.1974636,0,1,"White",0
"247173",2155770,3819.1419151,0,1,"White",0
"247174",2073890,3931.7631825,0,1,"White",0
"247175",2313920,3530.0114625,0,1,"White",0
"247176",240,3796.087789,0,1,"White",0
"247177",240,3802.8306053,0,1,"White",0
"247178",240,3804.1843816,0,1,"White",0
"247179",240,3792.6981115,0,1,"White",0
"247180",240,3798.9033507,0,1,"White",0
"247181",1599600,3848.3128079,0,1,"White",0
"247182",1599600,2962.1718152,0,1,"White",0
"247183",1599500,3237.3050165,0,1,"White",0
"247184",1599500,3332.8775474,0,1,"White",0
"247185",1599700,2994.2242638,0,1,"White",0
"247186",16100,4363.177777,0,1,"White",0
"247187",16100,4371.7513489,0,1,"White",0
"247188",16200,4371.9599954,0,1,"White",0
"247189",16100,4359.6310144,0,1,"White",0
"247190",16100,4366.4752173,0,1,"White",0
"247191",284000,11366.27906,0,1,"White",0
"247192",284000,11352.026354,0,1,"White",0
"247193",297820,11539.425571,0,1,"White",0
"247194",284000,11493.792252,0,1,"White",0
"247195",284820,11514.637459,0,1,"White",0
"247196",11750,7391.4230763,0,1,"White",0
"247197",10650,7293.8443773,0,1,"White",0
"247198",10650,7319.5472351,0,1,"White",0
"247199",9150,7356.6240882,0,1,"White",0
"247200",8850,7328.3700469,0,1,"White",0
"247201",53700,5798.4464632,0,1,"White",0
"247202",53700,5811.0059259,0,1,"White",0
"247203",53700,5809.29989,0,1,"White",0
"247204",53700,5793.5678073,0,1,"White",0
"247205",53700,5803.228066,0,1,"White",0
"247206",154256000,36.108630711,0,1,"White",0
"247207",155195300,35.868522356,0,1,"White",0
"247208",154769100,35.773998517,0,1,"White",0
"247209",153381500,35.585974634,0,1,"White",0
"247210",153732500,35.758976996,0,1,"White",0
"247211",256700,3988.8167583,0,1,"White",0
"247212",256700,3980.4089792,0,1,"White",0
"247213",255700,3979.1509615,0,1,"White",0
"247214",255700,3984.9355778,0,1,"White",0
"247215",256700,3977.167787,0,1,"White",0
"247216",140770,4873.5089109,0,1,"White",0
"247217",140870,4892.5226839,0,1,"White",0
"247218",140870,4914.0924547,0,1,"White",0
"247219",140870,4873.5843657,0,1,"White",0
"247220",140870,4892.0798625,0,1,"White",0
"247221",88140,8195.9735263,1,0,"Black",0
"247222",-7620,8288.4834513,1,0,"Black",0
"247223",550,8525.8613951,1,0,"Black",0
"247224",-15800,8345.0645792,1,0,"Black",0
"247225",-3480,8241.3762053,1,0,"Black",0
"247226",24983000,31.087728845,0,1,"White",0
"247227",24983000,32.984318139,0,1,"White",0
"247228",24984000,31.160628702,0,1,"White",0
"247229",24983000,31.788984048,0,1,"White",0
"247230",24984000,31.752781301,0,1,"White",0
"247231",626630,7387.0589206,0,1,"White",0
"247232",378320,8091.5807769,0,1,"White",0
"247233",393230,8098.4399234,0,1,"White",0
"247234",446230,8157.326284,0,1,"White",0
"247235",400920,8133.3287422,0,1,"White",0
"247236",-12705,5644.8173663,1,0,"Black",0
"247237",-12940,5637.1361368,1,0,"Black",0
"247238",-13805,5586.6044132,1,0,"Black",0
"247239",-12905,5630.1143226,1,0,"Black",0
"247240",-13705,5624.1651662,1,0,"Black",0
"247241",497800,9373.3813613,0,0,"Other",0
"247242",497800,10200.260578,0,0,"Other",0
"247243",497800,9821.4210842,0,0,"Other",0
"247244",497800,9160.5469058,0,0,"Other",0
"247245",497800,9851.7621062,0,0,"Other",0
"247246",382900,4845.3972306,0,1,"White",0
"247247",424000,5122.073762,0,1,"White",0
"247248",410500,5073.4207852,0,1,"White",0
"247249",380200,5023.6828237,0,1,"White",0
"247250",370700,5139.7198931,0,1,"White",0
"247251",700,6504.7468935,1,0,"Black",0
"247252",700,6520.1513367,1,0,"Black",0
"247253",700,6463.0754845,1,0,"Black",0
"247254",700,6484.8188511,1,0,"Black",0
"247255",700,6489.6874164,1,0,"Black",0
"247256",23150,7951.7027043,1,0,"Black",0
"247257",22700,7859.7951106,1,0,"Black",0
"247258",24950,7795.0996455,1,0,"Black",0
"247259",22850,7861.9625722,1,0,"Black",0
"247260",21650,7888.6047809,1,0,"Black",0
"247261",5723000,1066.4014475,0,1,"White",0
"247262",4919000,1220.2175953,0,1,"White",0
"247263",4100000,1146.201979,0,1,"White",0
"247264",3984000,1172.3591115,0,1,"White",0
"247265",4363000,1167.5250369,0,1,"White",0
"247266",224260,6314.3059674,0,1,"White",0
"247267",272180,6217.5811845,0,1,"White",0
"247268",234460,6283.3767205,0,1,"White",0
"247269",273770,6274.839249,0,1,"White",0
"247270",220860,6254.203429,0,1,"White",0
"247271",32026000,30.568464581,0,1,"White",0
"247272",30715000,32.433374782,0,1,"White",0
"247273",30855000,30.640146777,0,1,"White",0
"247274",29625000,31.258006584,0,1,"White",0
"247275",32526000,31.222408538,0,1,"White",0
"247276",6200,5030.9325258,0,0,"Other",0
"247277",6200,4989.6669705,0,0,"Other",0
"247278",6100,5078.5305149,0,0,"Other",0
"247279",6100,5056.3068017,0,0,"Other",0
"247280",6200,4980.0395761,0,0,"Other",0
"247281",133700,5891.8184451,0,0,"Other",0
"247282",133600,5879.1804175,0,0,"Other",0
"247283",133700,5801.3380856,0,0,"Other",0
"247284",133700,5835.8114657,0,0,"Other",0
"247285",133700,5867.5324555,0,0,"Other",0
"247286",1367000,1905.3745628,0,1,"White",0
"247287",1367900,2014.8727845,0,1,"White",0
"247288",1367900,1994.5486111,0,1,"White",0
"247289",1369000,1974.3050754,0,1,"White",0
"247290",1368000,2021.1051836,0,1,"White",0
"247291",12540,4302.9988807,0,1,"White",0
"247292",17450,4264.457337,0,1,"White",0
"247293",14140,4283.0871391,0,1,"White",0
"247294",13940,4281.0877193,0,1,"White",0
"247295",16850,4284.5938532,0,1,"White",0
"247296",500675100,4.2410887541,0,1,"White",0
"247297",515708400,4.2787381797,0,1,"White",0
"247298",516793600,4.2522711442,0,1,"White",0
"247299",490385600,4.2783433,0,1,"White",0
"247300",506930700,4.2793707752,0,1,"White",0
"247301",124494200,34.815387948,0,1,"White",0
"247302",140024200,34.583879155,0,1,"White",0
"247303",144825200,34.492740718,0,1,"White",0
"247304",145851200,34.311450974,0,1,"White",0
"247305",139513900,34.478257199,0,1,"White",0
"247306",24900,1494.2871833,0,0,"Hispanic",0
"247307",27880,1487.5932633,0,0,"Hispanic",0
"247308",26800,1489.5569662,0,0,"Hispanic",0
"247309",26800,1493.9398181,0,0,"Hispanic",0
"247310",27810,1492.9847239,0,0,"Hispanic",0
"247311",109320,8025.6220551,0,1,"White",0
"247312",113830,7954.4002952,0,1,"White",0
"247313",103830,8001.1466326,0,1,"White",0
"247314",102620,7989.7731963,0,1,"White",0
"247315",103120,8006.4986391,0,1,"White",0
"247316",2278200,6179.1133468,0,1,"White",0
"247317",2274500,4755.9183551,0,1,"White",0
"247318",2277640,5196.194304,0,1,"White",0
"247319",2277680,5350.1552979,0,1,"White",0
"247320",2278770,4807.1067499,0,1,"White",0
"247321",371700,6805.1499398,0,1,"White",0
"247322",427700,6834.1121596,0,1,"White",0
"247323",359700,6909.506057,0,1,"White",0
"247324",391700,6893.2962647,0,1,"White",0
"247325",394700,6894.1465003,0,1,"White",0
"247326",2676000,4827.1967187,0,1,"White",0
"247327",2664000,3714.6690276,0,1,"White",0
"247328",2666100,4060.2114061,0,1,"White",0
"247329",2665900,4180.0961297,0,1,"White",0
"247330",2683100,3756.0004474,0,1,"White",0
"247331",2213000,49.309538508,0,1,"White",0
"247332",2215000,53.085933176,0,1,"White",0
"247333",2213500,52.633386628,0,1,"White",0
"247334",2214200,51.940945751,0,1,"White",0
"247335",2213800,50.053757917,0,1,"White",0
"247336",9068600,2705.9556374,0,1,"White",0
"247337",9067600,2582.7897582,0,1,"White",0
"247338",9068600,2519.776109,0,1,"White",0
"247339",9068500,2666.9288119,0,1,"White",0
"247340",9069600,2611.1564189,0,1,"White",0
"247341",30613000,453.57387113,0,1,"White",0
"247342",30932000,459.80665172,0,1,"White",0
"247343",31941000,470.21287496,0,1,"White",0
"247344",27800000,461.21778971,0,1,"White",0
"247345",29484000,466.02420908,0,1,"White",0
"247346",134200,8571.7538529,0,0,"Hispanic",0
"247347",134200,8578.6092136,0,0,"Hispanic",0
"247348",134200,8572.9988747,0,0,"Hispanic",0
"247349",134400,8547.66235,0,0,"Hispanic",0
"247350",134300,8514.6373097,0,0,"Hispanic",0
"247351",13840,5125.9437858,0,1,"White",0
"247352",13840,5137.788019,0,1,"White",0
"247353",13840,5129.5315324,0,1,"White",0
"247354",13830,5128.9107891,0,1,"White",0
"247355",13840,5137.6886688,0,1,"White",0
"247356",17320,9198.4565957,0,0,"Hispanic",0
"247357",16320,9189.5827143,0,0,"Hispanic",0
"247358",14220,9210.7545818,0,0,"Hispanic",0
"247359",13520,9195.6786696,0,0,"Hispanic",0
"247360",11720,9200.4930898,0,0,"Hispanic",0
"247361",64580,6729.8450282,0,1,"White",0
"247362",60770,6579.9594625,0,1,"White",0
"247363",58780,6574.6415528,0,1,"White",0
"247364",65570,6756.8947838,0,1,"White",0
"247365",58970,6570.0790641,0,1,"White",0
"247366",225400,5744.7301694,0,1,"White",0
"247367",225400,5337.7822919,0,1,"White",0
"247368",225400,5741.8837321,0,1,"White",0
"247369",225400,5719.0998158,0,1,"White",0
"247370",225400,5711.9197405,0,1,"White",0
"247371",492500,5337.4019739,0,1,"White",0
"247372",492400,5643.7041403,0,1,"White",0
"247373",492400,5585.7633164,0,1,"White",0
"247374",491500,5530.2006393,0,1,"White",0
"247375",491500,5661.887517,0,1,"White",0
"247376",-61650,5935.7472031,1,0,"Black",0
"247377",-61650,5939.0896315,1,0,"Black",0
"247378",-61660,5918.6973955,1,0,"Black",0
"247379",-61660,5916.6217113,1,0,"Black",0
"247380",-61660,5925.1817722,1,0,"Black",0
"247381",2230,10109.079409,0,0,"Hispanic",0
"247382",2230,10119.739291,0,0,"Hispanic",0
"247383",2330,10112.474835,0,0,"Hispanic",0
"247384",2330,10110.277973,0,0,"Hispanic",0
"247385",2330,10099.937094,0,0,"Hispanic",0
"247386",274430,8086.036981,0,1,"White",0
"247387",296400,8246.0129798,0,1,"White",0
"247388",387100,8371.8634571,0,1,"White",0
"247389",272400,8109.6581359,0,1,"White",0
"247390",254900,8169.0568508,0,1,"White",0
"247391",-750,4183.564058,1,0,"Black",0
"247392",-640,4187.2610296,1,0,"Black",0
"247393",-680,4147.4860938,1,0,"Black",0
"247394",-720,4160.3608221,1,0,"Black",0
"247395",-630,4168.8495003,1,0,"Black",0
"247396",177050,1345.995611,0,1,"White",0
"247397",178050,1335.5641192,0,1,"White",0
"247398",177050,1338.7346179,0,1,"White",0
"247399",177050,1348.1894188,0,1,"White",0
"247400",176050,1341.5488559,0,1,"White",0
"247401",487900,4398.8722226,0,0,"Hispanic",0
"247402",487900,4656.0837478,0,0,"Hispanic",0
"247403",487900,4606.8624193,0,0,"Hispanic",0
"247404",487900,4558.560001,0,0,"Hispanic",0
"247405",487900,4660.7679543,0,0,"Hispanic",0
"247406",30,4009.5751673,0,1,"White",0
"247407",30,3984.7102465,0,1,"White",0
"247408",30,4053.5079858,0,1,"White",0
"247409",30,4035.6840399,0,1,"White",0
"247410",30,3990.9166133,0,1,"White",0
"247411",351900,6752.0999226,0,1,"White",0
"247412",349900,6662.9613197,0,1,"White",0
"247413",351900,6686.4410018,0,1,"White",0
"247414",345400,6720.3108825,0,1,"White",0
"247415",348900,6694.5006821,0,1,"White",0
"247416",313510,5552.5488767,0,1,"White",0
"247417",313510,5531.426718,0,1,"White",0
"247418",313510,5522.88283,0,1,"White",0
"247419",313510,5536.3552955,0,1,"White",0
"247420",313510,5526.3425408,0,1,"White",0
"247421",-25400,5935.7472031,1,0,"Black",0
"247422",-25400,5939.0896315,1,0,"Black",0
"247423",-25400,5918.6973955,1,0,"Black",0
"247424",-25400,5916.6217113,1,0,"Black",0
"247425",-25400,5925.1817722,1,0,"Black",0
"247426",17385700,40.511122596,0,1,"White",0
"247427",17135600,43.477544284,0,1,"White",0
"247428",17134600,39.425904607,0,1,"White",0
"247429",17135600,41.00316002,0,1,"White",0
"247430",19045600,40.989560819,0,1,"White",0
"247431",60640,9579.1296794,0,1,"White",0
"247432",61120,9768.6453645,0,1,"White",0
"247433",62120,9917.7342253,0,1,"White",0
"247434",62780,9607.1124979,0,1,"White",0
"247435",62890,9677.4792294,0,1,"White",0
"247436",4540400,99.987825648,0,1,"White",0
"247437",4541400,112.27473071,0,1,"White",0
"247438",4540400,105.50806855,0,1,"White",0
"247439",4541400,109.57112979,0,1,"White",0
"247440",4540400,109.41508172,0,1,"White",0
"247441",-15000,4934.076735,1,0,"Black",0
"247442",-15000,4927.3626513,1,0,"Black",0
"247443",-15000,4883.1933921,1,0,"Black",0
"247444",-15000,4921.2249558,1,0,"Black",0
"247445",-14000,4916.0248595,1,0,"Black",0
"247446",10,5482.7303218,1,0,"Black",0
"247447",1,5528.4791902,1,0,"Black",0
"247448",10,5476.8587767,1,0,"Black",0
"247449",10,5458.2919936,1,0,"Black",0
"247450",1,5473.8846863,1,0,"Black",0
"247451",9700,5905.1553405,1,0,"Black",0
"247452",9800,5897.1198541,1,0,"Black",0
"247453",9800,5844.2576164,1,0,"Black",0
"247454",9800,5889.774195,1,0,"Black",0
"247455",9800,5883.5506647,1,0,"Black",0
"247456",1001820,4321.4034543,0,1,"White",0
"247457",857820,4566.3101815,0,1,"White",0
"247458",922820,4526.9447118,0,1,"White",0
"247459",937820,4480.6797284,0,1,"White",0
"247460",823230,4582.9976959,0,1,"White",0
"247461",-814,6263.3298313,0,1,"White",0
"247462",-809,6276.595413,0,1,"White",0
"247463",-809,6277.2722572,0,1,"White",0
"247464",-814,6258.4704046,0,1,"White",0
"247465",-809,6267.9907208,0,1,"White",0
"247466",-7700,7171.9479737,1,0,"Black",0
"247467",-7600,7162.1886892,1,0,"Black",0
"247468",-7600,7097.9862767,1,0,"Black",0
"247469",-7600,7153.2672161,1,0,"Black",0
"247470",-7600,7145.7085942,1,0,"Black",0
"247471",218300,1209.9108571,0,1,"White",0
"247472",218300,1116.2151093,0,1,"White",0
"247473",218300,1162.5690218,0,1,"White",0
"247474",218300,1227.9066476,0,1,"White",0
"247475",218300,1182.5236563,0,1,"White",0
"247476",-22800,7377.9648823,0,0,"Hispanic",0
"247477",-23000,7374.8834185,0,0,"Hispanic",0
"247478",-22800,7373.9641878,0,0,"Hispanic",0
"247479",-22900,7383.1250507,0,0,"Hispanic",0
"247480",-22900,7392.7996286,0,0,"Hispanic",0
"247481",103817200,29.560152479,0,1,"White",0
"247482",113789000,30.20903572,0,1,"White",0
"247483",112887600,29.694164545,0,1,"White",0
"247484",118404300,29.645055098,0,1,"White",0
"247485",113132600,29.780182868,0,1,"White",0
"247486",15565000,420.70171403,0,1,"White",0
"247487",15565000,424.10509624,0,1,"White",0
"247488",15566000,398.41255784,0,1,"White",0
"247489",15575000,420.55946811,0,1,"White",0
"247490",15574000,412.65504375,0,1,"White",0
"247491",367200,5932.2097951,0,1,"White",0
"247492",367300,6270.2756463,0,1,"White",0
"247493",367400,6211.7477166,0,1,"White",0
"247494",367300,6149.330969,0,1,"White",0
"247495",367400,6292.529611,0,1,"White",0
"247496",219600,6797.9209256,1,0,"Black",0
"247497",219600,6739.3521219,1,0,"Black",0
"247498",219600,6863.3110384,1,0,"Black",0
"247499",218600,6788.2667202,1,0,"Black",0
"247500",217600,6773.6185504,1,0,"Black",0
"247501",75900,4641.5338192,0,1,"White",0
"247502",77000,4628.1804212,0,1,"White",0
"247503",75900,4653.5971754,0,1,"White",0
"247504",76900,4690.7405599,0,1,"White",0
"247505",75800,4666.6375794,0,1,"White",0
"247506",54552000,33.451977708,0,1,"White",0
"247507",36931000,31.286039877,0,1,"White",0
"247508",46831000,30.843096335,0,1,"White",0
"247509",38931000,31.251989129,0,1,"White",0
"247510",54932000,33.109822822,0,1,"White",0
"247511",1067200,3118.1946723,0,1,"White",0
"247512",1089400,3300.1553057,0,1,"White",0
"247513",1078300,3271.4459496,0,1,"White",0
"247514",1062200,3231.564501,0,1,"White",0
"247515",1088500,3312.3139067,0,1,"White",0
"247516",66350500,37.082282823,0,1,"White",0
